billID	stateCode	stateBillID	billName	billSummary	aiSummary	introducedSession	billProgressOrder	billProgress	passedFlag	actionCount	versionCount	voteCount	trackedCount	sponsorCount	sponsorList	keywordList	committeeCategories	readCount	lastAction	lastActionDate	lastAmendmentDate	stateLink	hasCompanion	created	addedDate	stance
1751265	TX	SB150	Relating to the prohibition of certain discrimination; authorizing civil penalties.	AN ACT relating to the prohibition of certain discrimination; authorizing civil penalties.	"This bill expands anti-discrimination protections in Texas across multiple areas of law to include sexual orientation, gender identity, and status as a military veteran. Specifically, the bill adds these new protected categories to existing laws governing employment practices, public accommodations, and housing. The legislation creates a comprehensive framework for addressing discrimination, including defining key terms like ""sexual orientation"" (which includes heterosexuality, bisexuality, and homosexuality) and ""military veteran"" (an honorably discharged service member). The bill establishes administrative procedures through the Texas Workforce Commission for filing and investigating discrimination complaints, allows for civil actions and potential damages, and provides mechanisms for both administrative and judicial enforcement. The bill does not require preferential treatment but prohibits discriminatory practices in hiring, employment, public spaces, housing transactions, and related services. Importantly, the bill includes provisions that do not interfere with existing preference programs for military veterans and takes effect on September 1, 2025, applying to conduct occurring on or after that date."	89th Legislature Regular Session	2	In Committee	False	4	1	0	82	6	José Menéndez (D)*, Carol Alvarado (D)*, César Blanco (D)*, Molly Cook (D)*, Sarah Eckhardt (D)*, Roland Gutierrez (D)*	Applicable Amounts Prescribed, Bona Fide Offer, Cure Technical Defects, Grant Preferential Treatment, Authorizing Civil Penalties, Alleged Violation Raises, Federally Controlled Substance, Include Current Illegal, Previously Exempt Employees, Recover Punitive Damages	Business and Industry	44	Referred to Economic Development	02/03/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB150	True	11/12/2024	02/28/2025	Pro LGBT
1751169	TX	SB168	Relating to unprofessional conduct by mental health providers who attempt to change the sexual orientation of a child.	AN ACT relating to unprofessional conduct by mental health providers who attempt to change the sexual orientation of a child.	"This bill addresses unprofessional conduct by mental health providers when working with children, specifically prohibiting attempts to change a child's sexual orientation or gender identity. The bill defines key terms such as ""child"" (under 18 years old), ""sexual orientation"" (an individual's perceived sexuality), and ""gender identity or expression"" (how a person identifies, appears, or behaves in relation to gender). It identifies a broad range of mental health providers, including licensed counselors, therapists, nurses, physicians, psychologists, and social workers. The legislation declares it unprofessional conduct for these providers to try to change a child's sexual orientation or romantic attractions, or to attempt to modify their gender identity or expression. However, the bill allows for counseling that provides support, understanding, and identity exploration, as well as counseling that helps prevent unsafe sexual practices or supports a child's gender transition according to established medical standards. Mental health providers who engage in the prohibited conduct can face disciplinary action from state regulatory entities. The bill is set to take effect on September 1, 2025, and aims to protect children from potentially harmful therapeutic practices related to sexual orientation and gender identity."	89th Legislature Regular Session	2	In Committee	False	4	1	0	67	5	José Menéndez (D)*, César Blanco (D)*, Molly Cook (D)*, Sarah Eckhardt (D)*, Roland Gutierrez (D)*	Mental Health Provider, Provide Professional Therapy, Family Therapist Licensed, Health Care Provider, Mental Health Providers, Social Worker Licensed, Behavior Analyst Licensed, Change Sexual Orientation, Sexual Orientation, Nurse Licensed	Health and Social Services	38	Referred to Health & Human Services	02/03/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB168	True	11/12/2024	02/28/2025	Pro LGBT
1751039	TX	SB184	Relating to an exemption from certain requirements regarding diversity, equity, or inclusion initiatives for certain activities not funded by state money provided by public institutions of higher education.	AN ACT relating to an exemption from certain requirements regarding diversity, equity, or inclusion initiatives for certain activities not funded by state money provided by public institutions of higher education.	This bill amends Section 51.3525(d) of the Texas Education Code to expand the existing list of exemptions from diversity, equity, and inclusion (DEI) restrictions at public higher education institutions. Specifically, the bill adds an eighth exemption that allows programs, activities, or scholarships funded by private donations, federal money, or funds not appropriated by the Texas legislature to be exempt from DEI-related requirements. The current law already provides exceptions for academic course instruction, scholarly research, student organization activities, guest speakers, policies aimed at enhancing student achievement without regard to race or sex, data collection, and student recruitment. The bill would take effect immediately if it receives a two-thirds vote in both legislative chambers, or on September 1, 2025, if it does not receive the necessary immediate effect voting threshold. This modification appears designed to provide more flexibility for higher education institutions in funding and implementing programs through non-state sources while maintaining restrictions on state-funded DEI initiatives.	89th Legislature Regular Session	2	In Committee	False	4	1	0	23	1	José Menéndez (D)*	Student Organization Registered, Student Recruitment, Data Collection, Education Code, Guest Speakers, Higher Education, Inclusion Initiatives, Postgraduate Outcomes, Public Institutions, Short-Term Engagements	Education	98	Referred to Education K-16	02/03/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB184	False	11/12/2024	02/28/2025	Pro LGBT
1751517	TX	SB189	Relating to a criminal offense committed against a person because of bias or prejudice on the basis of sexual orientation or gender identity.	AN ACT relating to a criminal offense committed against a person because of bias or prejudice on the basis of sexual orientation or gender identity.	"This bill amends the Texas Code of Criminal Procedure to expand the list of protected characteristics in hate crime sentencing considerations by adding ""sexual orientation"" and ""gender identity"" to the existing categories. Specifically, the bill modifies Article 42.014(a) to allow judges to make an affirmative finding of fact during the trial of certain offenses if the defendant is found to have intentionally selected the victim or the victim's property because of bias or prejudice against the victim's sexual orientation or gender identity. The bill replaces the previous term ""sexual preference"" with ""sexual orientation"" and adds ""gender identity"" as a new protected characteristic. The change in law will only apply to offenses committed on or after September 1, 2025, and the bill also repeals Article 42.014(c), which was likely a related provision in the original statute. This modification expands legal protections for LGBTQ+ individuals by explicitly recognizing crimes motivated by bias against sexual orientation and gender identity as distinct from other hate crime classifications."	89th Legislature Regular Session	2	In Committee	False	4	1	0	29	1	José Menéndez (D)*	Defendant Intentionally Selected, Criminal Offense Committed, Intentionally Selected, Criminal Procedure, Affirmative Finding, Group Identified, Innocence Phase, National Origin, Reasonable Doubt, Sexual Orientation	Justice	13	Referred to Criminal Justice	02/03/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB189	False	11/12/2024	02/28/2025	Pro LGBT
1751132	TX	SB190	Relating to the repeal of statutes regarding the criminality or unacceptability of homosexual conduct and to the recognition of certain same-sex relationship statuses.	AN ACT relating to the repeal of statutes regarding the criminality or unacceptability of homosexual conduct and to the recognition of certain same-sex relationship statuses.	This bill repeals several existing statutes in Texas that criminalized or stigmatized homosexual conduct across multiple areas of state law, including the Family Code, Government Code, and Penal Code. Specifically, the bill removes language from health education curriculum requirements that previously characterized homosexuality as an unacceptable lifestyle or criminal offense. The bill eliminates provisions in sexual education materials that mandated emphasizing homosexual conduct as socially unacceptable, and instead focuses educational content on sexual abstinence, disease prevention, and responsible decision-making. By removing these discriminatory references, the bill effectively decriminalizes homosexual conduct and removes stigmatizing language from state statutes. The bill would take effect immediately if it receives a two-thirds vote in the Texas Legislature, or otherwise will become effective on September 1, 2025. This legislation represents a significant step towards legal equality and removing outdated, discriminatory language from Texas state law.	89th Legislature Regular Session	2	In Committee	False	4	1	0	61	6	José Menéndez (D)*, César Blanco (D)*, Molly Cook (D)*, Sarah Eckhardt (D)*, Roland Gutierrez (D)*, Nathan Johnson (D)*	Completely Reliable Method, Prevent Hiv Infection, Psychologically Sound Methods, Sex Relationship Statuses, Sexually Transmitted Diseases, Education Programs Intended, Rebuff Unwanted Physical, Verbal Sexual Advances, Latest Medical Information, Making Decisions Relating	Government Affairs	70	Referred to State Affairs	02/03/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB190	False	11/12/2024	02/28/2025	Pro LGBT
1751487	TX	SB227	Relating to the application review process for certain delayed birth certificates.	AN ACT relating to the application review process for certain delayed birth certificates.	This bill modifies the process for reviewing and registering delayed birth certificates in Texas, specifically adding two key provisions to the existing law. First, the bill prevents the state registrar (the official responsible for maintaining birth records) from rejecting an application for a delayed birth certificate based solely on inconsistent supporting evidence, if the overall application establishes the applicant's identity and place of birth. When evaluating such applications, the registrar must consider supporting evidence that raises questions about the birth location, the inclusion of a valid driver's license or personal ID, and verified affidavits from individuals with personal knowledge of the applicant's identity. Second, for persons born before January 1, 1971, the bill allows the state registrar to register a delayed birth certificate with only one parent's name if that parent's identity can be established through information that is not contradictory to existing records. The bill is set to take effect on September 1, 2025, and appears designed to make the delayed birth certificate application process more flexible and accommodating for individuals who may have challenges documenting their birth details, particularly for older individuals.	89th Legislature Regular Session	2	In Committee	False	14	2	0	10	1	Royce West (D)*	Application Review Process, Delayed Birth Certificates, Give  Weight, Legitimate  Question, Safety Code, Valid Driver, Verified Affidavit, Supporting  Evidence, Supporting Evidence, Contradictory Information	Health and Social Services	37	Committee report printed and distributed	04/14/2025	04/14/2025	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB227	False	11/12/2024	02/28/2025	Pro LGBT
1751899	TX	SB237	Relating to a public school paid parental leave policy, an allotment under the Foundation School Program for the cost of providing paid parental leave under that policy, and the eligibility of certain children for free prekindergarten programs.	AN ACT relating to a public school paid parental leave policy, an allotment under the Foundation School Program for the cost of providing paid parental leave under that policy, and the eligibility of certain children for free prekindergarten programs.	"This bill introduces a comprehensive paid parental leave policy for public school employees and expands prekindergarten eligibility. The bill allows school districts and charter schools to adopt a paid parental leave policy that provides eight consecutive weeks of leave for primary caregivers and four consecutive weeks for spouses, with eligibility requirements including full-time employment for at least 12 months and leave to be taken within six months of a child's birth or adoption. The policy must be used concurrently with federal Family and Medical Leave Act (FMLA) provisions and cannot require employees to use other paid leave first. Additionally, the bill expands prekindergarten eligibility to include children of classroom teachers, and creates a ""Healthy Families Allotment"" that reimburses school districts for the compensation of employees taking paid parental leave. The Texas Education Agency is required to submit biennial reports on the implementation and impact of the paid parental leave policy, including data on employee participation, costs, and future projections. The provisions will take effect for the 2025-2026 school year, pending legislative approval."	89th Legislature Regular Session	2	In Committee	False	5	1	0	25	2	Nathan Johnson (D)*, Sarah Eckhardt (D)	Adversary Hearing Held, Applicable Paid Vacation, Free Prekindergarten Programs, Annual Allotment Equal, Healthy Families Allotment, Foundation School Program, Open-Enrollment Charter School, Paid Parental Leave, Preceding School Year, School Year	Education	28	Co-author authorized	03/12/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB237	True	11/12/2024	02/28/2025	Pro LGBT
1752396	TX	SB361	Relating to a prohibition of employment discrimination on the basis of reproductive decisions and certain employment agreements limiting reproductive decisions.	AN ACT relating to a prohibition of employment discrimination on the basis of reproductive decisions and certain employment agreements limiting reproductive decisions.	"This bill amends the Texas Labor Code to add ""reproductive decisions"" as a protected category in various anti-discrimination provisions, expanding employment protections for workers. The bill defines reproductive decisions broadly, including discrimination based on marital status during pregnancy, use of assisted reproduction, use of contraception, and access to reproductive health care services. It requires employers to include information about reproductive decision discrimination in employee handbooks and prohibits employers from discriminating against employees, their spouses, partners, dependents, or family members based on reproductive choices. The bill also renders mandatory arbitration agreements void if they attempt to limit an employee's reproductive decisions, effectively protecting workers from contractual restrictions on their personal reproductive choices. These changes apply to multiple aspects of employment, including hiring, firing, job assignments, training programs, employment advertisements, and test scoring. The new provisions will take effect on September 1, 2025, and will apply to discrimination claims based on conduct occurring on or after that date, with a specific provision ensuring that the prohibition on restrictive arbitration agreements applies to agreements entered into before, on, or after the effective date."	89th Legislature Regular Session	2	In Committee	False	4	1	0	50	4	Sarah Eckhardt (D)*, Carol Alvarado (D)*, Molly Cook (D)*, José Menéndez (D)*	Mandatory Arbitration Agreement, Previously Exempt Employees, Labor Organization Commits, Employment Agency Commits, Retraining Program Commits, Labor Organization, Employment Agency, Employer Commits, Retraining Opportunity, Retraining Program	Business and Industry	25	Referred to Economic Development	02/03/2025	11/13/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB361	True	11/13/2024	02/28/2025	Pro LGBT
1752601	TX	SB366	Relating to the consideration of ownership interests of certain persons in determining whether a business is a historically underutilized business for purposes of state contracting.	AN ACT relating to the consideration of ownership interests of certain persons in determining whether a business is a historically underutilized business for purposes of state contracting.	"This bill expands the definition of ""economically disadvantaged person"" and modifies historically underutilized business (HUB) certification rules in Texas state contracting. Specifically, the bill adds persons with disabilities and individuals identifying as gay, lesbian, bisexual, transgender, queer, intersex, or asexual to the list of groups considered economically disadvantaged. It requires the comptroller to establish new contract award goals for businesses owned by persons with disabilities or those identifying with the newly added sexual orientations and gender identities. For businesses owned by persons with disabilities seeking HUB certification, the bill mandates that owners submit a physician's affidavit verifying their disability. Additionally, the bill requires the comptroller to categorize historically underutilized businesses not just by sex, race, and ethnicity, but also by ownership involving persons with disabilities and individuals from the newly specified sexual orientation and gender identity groups. The changes aim to increase state contract opportunities for these historically marginalized groups and will take effect on September 1, 2025."	89th Legislature Regular Session	2	In Committee	False	4	1	0	45	1	Sarah Eckhardt (D)*	Similar Insidious Circumstances, Asian Pacific Americans, Historically Underutilized Business, Historically Underutilized Businesses, Percent Service-Connected Disability, Black Americans, Hispanic Americans, Native Americans, Percent Owned, Ownership Interests	Business and Industry	18	Referred to Business & Commerce	02/03/2025	11/14/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB366	True	11/14/2024	02/28/2025	Pro LGBT
1758576	TX	SB579	Relating to an exemption from certain requirements regarding diversity, equity, or inclusion initiatives for certain scholarships provided by public institutions of higher education.	AN ACT relating to an exemption from certain requirements regarding diversity, equity, or inclusion initiatives for certain scholarships provided by public institutions of higher education.	This bill amends the Texas Education Code to expand existing exemptions related to diversity, equity, and inclusion (DEI) initiatives in higher education. Specifically, the bill adds a new exemption for scholarships funded by private money that are held in trust by or endowed to a public higher education institution or its affiliated foundation. This means that such privately funded scholarships would be excluded from certain restrictions on DEI-related activities. The existing law already provides several exemptions, including academic course instruction, scholarly research, student organization activities, guest speakers, and policies designed to enhance academic achievement without regard to race, sex, color, or ethnicity. The bill would take effect immediately if it receives a two-thirds vote in the Texas Legislature, or otherwise on September 1, 2025. The purpose appears to be protecting privately funded scholarships from potential limitations on DEI initiatives in higher education institutions.	89th Legislature Regular Session	2	In Committee	False	4	1	0	20	1	Royce West (D)*	Private Money Held, Student Organization Registered, Student Recruitment, Education Code, Guest Speakers, Higher Education, Inclusion Initiatives, Postgraduate Outcomes, Public Institutions, Short-Term Engagements	Education	21	Referred to Education K-16	02/03/2025	12/13/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB579	False	12/13/2024	02/28/2025	Pro LGBT
1758566	TX	SB580	Relating to an exemption from certain requirements regarding diversity, equity, or inclusion initiatives for certain scholarly research or creative works at public institutions of higher education.	AN ACT relating to an exemption from certain requirements regarding diversity, equity, or inclusion initiatives for certain scholarly research or creative works at public institutions of higher education.	This bill amends the Texas Education Code to expand exemptions from diversity, equity, and inclusion (DEI) requirements for scholarly research at public higher education institutions. Specifically, the bill clarifies that DEI restrictions do not apply to scholarly research, including research funded by federal grants or other sources, and expands the definition of who can conduct such research to include postdoctoral fellows and research staff in addition to existing categories like students and faculty. The exemption covers both the research itself and its subsequent dissemination. By broadening the scope of research that is not subject to DEI limitations, the bill aims to protect academic freedom and research independence at public colleges and universities. The bill will take effect immediately if it receives a two-thirds vote in the Texas Legislature, or otherwise will become effective on September 1, 2025. This legislation appears to be part of a broader effort to limit DEI initiatives in Texas public higher education institutions while preserving academic research capabilities.	89th Legislature Regular Session	2	In Committee	False	4	1	0	19	1	Royce West (D)*	Student Organization Registered, Student Recruitment, Creative Works, Education Code, Federal Grants, Guest Speakers, Higher Education, Inclusion Initiatives, Postdoctoral Fellows, Public Institutions	Education	28	Referred to Education K-16	02/03/2025	12/13/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB580	False	12/13/2024	02/28/2025	Pro LGBT
1758545	TX	SB581	Relating to an exemption from certain requirements regarding diversity, equity, or inclusion initiatives for certain charitable funds at public institutions of higher education.	AN ACT relating to an exemption from certain requirements regarding diversity, equity, or inclusion initiatives for certain charitable funds at public institutions of higher education.	This bill amends the Texas Education Code to expand existing exemptions related to diversity, equity, and inclusion (DEI) initiatives at public higher education institutions by adding a new exemption for institutional funds, including endowment funds, as defined in the Property Code. Specifically, the bill modifies Section 51.3525(d) to include a new clause that excludes institutional funds, such as endowment funds, from the restrictions on DEI-related activities. The amendment means that these funds will not be subject to the same limitations as other institutional programs and activities. The changes will take effect during the 2025-2026 academic year, and the bill itself becomes effective immediately if it receives a two-thirds vote in the Texas legislature, or on September 1, 2025, if it does not receive the necessary immediate-effect votes. This exemption appears designed to provide more flexibility for charitable funds and endowments at public higher education institutions in terms of how they can be used or managed.	89th Legislature Regular Session	2	In Committee	False	4	1	0	19	1	Royce West (D)*	Student Organization Registered, Student Recruitment, Charitable Funds, Education Code, Guest Speakers, Higher Education, Inclusion Initiatives, Postgraduate Outcomes, Public Institutions, Short-Term Engagements	Education	16	Referred to Education K-16	02/03/2025	12/13/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB581	False	12/13/2024	02/28/2025	Pro LGBT
1784576	TX	SB792	Relating to the prosecution of the offense of sexual assault.	AN ACT relating to the prosecution of the offense of sexual assault.	"This bill modifies the Texas Penal Code's definition of sexual assault by expanding and clarifying circumstances under which sexual assault can be considered non-consensual. The bill adds several key provisions, including that an actor can be charged with sexual assault if they know or reasonably should know the victim is unconscious, physically unable to resist, incapable of understanding the act, or unaware that the sexual assault is occurring. New provisions also specify that sexual assault includes situations where the victim has withdrawn consent and the actor persists, or where the victim is intoxicated to the point of being unable to consent. The bill additionally codifies a definition of ""consent"" by referencing Section 1.07 of the Penal Code and updates related administrative sections, such as modifying time limitations for filing complaints related to certain types of sexual assault. The changes aim to provide a more comprehensive and nuanced legal framework for prosecuting sexual assault cases by broadening the understanding of consent and non-consensual sexual acts. The bill will take effect on September 1, 2025, and will only apply to offenses committed on or after that date."	89th Legislature Regular Session	2	In Committee	False	4	1	0	23	1	Carol Alvarado (D)*	Assisted Reproduction Procedure, Human Reproductive Material, Sexual Assault Incapable, Sexual Assault, Intentionally Impaired, Mental Disease, Penal Code, Physically Unable, Public Servant, Spiritual Adviser	Justice	28	Referred to Criminal Justice	02/07/2025	01/15/2025	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB792	False	01/15/2025	02/28/2025	Pro LGBT
1788656	TX	SB833	Relating to conditions applicable to health benefit plan coverage of in vitro fertilization procedures.	AN ACT relating to conditions applicable to health benefit plan coverage of in vitro fertilization procedures.	This bill modifies the conditions under which group health benefit plans must provide coverage for in vitro fertilization (IVF) procedures in Texas. The bill reduces the required continuous history of infertility from five to three years and removes the previous requirement that fertilization can only be done with the spouse's sperm. The coverage still applies only to patients already covered under the group health plan and who have been unable to become pregnant through less costly fertility treatments. The bill maintains the existing conditions that infertility must be associated with specific medical conditions like endometriosis, DES exposure, fallopian tube issues, or oligospermia, and that the IVF procedures must be performed at a medical facility meeting the American Society for Reproductive Medicine's minimal standards. The changes will apply only to health benefit plans delivered, issued, or renewed on or after January 1, 2026, with the bill itself taking effect on September 1, 2025. These modifications aim to provide more flexibility and access to IVF coverage for individuals and couples struggling with fertility issues.	89th Legislature Regular Session	2	In Committee	False	4	1	0	31	1	Nathan Johnson (D)*	Vitro Fertilization Adopted, Vitro Fertilization Procedure, Vitro Fertilization Procedures, Attempted Fertilization, Conditions Applicable, Continuous Years, Fallopian Tubes, Individual Covered, Insurance Code, Surgical Removal	Health and Social Services	25	Referred to Health & Human Services	02/13/2025	01/17/2025	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB833	True	01/16/2025	02/28/2025	Pro LGBT
1825938	TX	SB1188	Relating to electronic health record requirements; authorizing a civil penalty.	AN ACT relating to electronic health record requirements; authorizing a civil penalty.	"This bill establishes comprehensive requirements for electronic health records (EHRs) in Texas, focusing on data protection, privacy, and specific documentation standards. The legislation defines key terms like ""covered entity"" (which includes most healthcare providers) and mandates that electronic health records must be physically maintained within the United States, with strict access controls to ensure only authorized personnel can view patient information. The bill requires healthcare practitioners to implement robust safeguards to protect patient data and introduces specific rules around artificial intelligence use in healthcare, including mandatory disclosure to patients and practitioner review of AI-generated recommendations. Notably, the bill requires EHRs to include a separate space documenting an individual's biological sex at birth and any sexual development disorders, with restrictions on amending this information. The legislation also establishes significant penalties for non-compliance, including potential civil penalties up to $250,000 for knowingly using protected health information for financial gain, and allows the attorney general to seek injunctive relief. Healthcare regulatory agencies are required to investigate potential violations and can take disciplinary actions such as suspending or revoking licenses for repeated infractions. The bill is set to take effect on September 1, 2025, with some provisions regarding electronic record storage becoming applicable from January 1, 2026."	89th Legislature Regular Session	3	Crossed Over	False	31	3	5	138	1	Lois Kolkhorst (R)*	External Genital Structures, Cloud Computing Services, Human Resources Code, Sexual Development Disorder, Health Care Operations, Listed Biological Sex, Opposite Biological Sex, Covered Entities Related, Nursing Facility Licensed, Electronic Health Records	Health and Social Services	215	Received from the Senate	04/08/2025	04/07/2025	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB1188	True	02/07/2025	04/01/2025	Pro LGBT
1838606	TX	SB1445	Relating to bullying and cyberbullying in public schools.	AN ACT relating to bullying and cyberbullying in public schools.	This bill amends Texas education law to strengthen provisions related to bullying and cyberbullying in public schools. It expands the definition of bullying to explicitly include targeting students based on their actual or perceived religion, disability status, race, ethnicity, color, national origin, sex, or group associations. The bill requires school districts to adopt comprehensive policies that not only prohibit bullying but also establish detailed procedures for preventing, reporting, and investigating bullying incidents. School employees are now mandated to report potential bullying to campus behavior coordinators, and districts must provide supportive, non-punitive measures to students impacted by bullying, such as counseling, schedule modifications, and escort services. The bill also requires schools to conduct thorough investigations within 10 business days, provide written notice to affected students and parents, and allow students to appeal investigative findings. Additionally, schools must collect annual data on bullying incidents, including those involving cyberbullying or targeting specific characteristics, and must report this information through the Public Education Information Management System. These new requirements aim to create a more comprehensive and proactive approach to addressing bullying in Texas schools, with implementation set to begin in the 2025-2026 school year.	89th Legislature Regular Session	2	In Committee	False	4	1	0	83	1	José Menéndez (D)*	Internet-Based Communication Tool, Normal Instructional Lessons, Revise Minimum Standards, Electronic Communication Device, Abusive Educational Environment, District Improvement Plan, Open-Enrollment Charter School, Building Healthy Relationships, Campus Behavior Coordinator, Social Media Application	Education	22	Referred to Education K-16	03/06/2025	02/19/2025	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB1445	True	02/19/2025	02/28/2025	Pro LGBT
1849511	TX	SB1724	Relating to certain statutory changes to reflect and address same-sex marriages and parenting relationships and to the removal of provisions regarding the criminality or unacceptability of homosexual conduct.	AN ACT relating to certain statutory changes to reflect and address same-sex marriages and parenting relationships and to the removal of provisions regarding the criminality or unacceptability of homosexual conduct.	"This bill comprehensively updates multiple Texas state codes to remove gender-specific language and reflect legal recognition of same-sex marriages. The bill makes technical changes across various legal sections of the Family, Agriculture, Alcoholic Beverage, Estates, Finance, Government, Health and Safety, Penal, and Property Codes to replace gendered terms like ""husband and wife"" with gender-neutral language such as ""spouses"" or ""individuals"". Notably, it removes provisions that previously characterized homosexual conduct as criminal or unacceptable, including repealing Section 21.06 of the Penal Code which had criminalized homosexual conduct. The bill also modifies marriage license application forms, parental rights language, and various legal definitions to be inclusive of same-sex couples. Additionally, it adds provisions that require gender-specific terminology to be construed in a neutral manner when implementing rights and duties for spouses or parents. These changes aim to update Texas law to be more inclusive and reflective of contemporary social and legal understandings of marriage and relationships. The bill is set to take effect on September 1, 2025, providing ample time for legal systems and institutions to adapt to these changes."	89th Legislature Regular Session	2	In Committee	False	4	1	0	102	1	Nathan Johnson (D)*	Alcoholic Beverages Purchased, Early Childhood Coordination, Intravenous Drug Usage, Maintain Exclusive Occupancy, Marketing Company Involved, Prevent Hiv Infection, Psychologically Sound Methods, Regulation Promulgated Hereunder, Social Security Number, Veterans Returning Home	Government Affairs	36	Referred to State Affairs	03/13/2025	02/27/2025	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB1724	False	02/27/2025	02/28/2025	Pro LGBT
1861960	TX	SB2265	Relating to preventing discrimination in foster care.	AN ACT relating to preventing discrimination in foster care.	This bill adds a new section to the Texas Family Code that prohibits discrimination in foster care services based on sexual orientation, gender identity, or gender expression. Specifically, the bill prevents the Health and Human Services Commission (HHSC), the Department of Family and Protective Services, single source continuum contractors, and other entities involved in child welfare services from discriminating against individuals or taking adverse actions in areas such as foster home licensure, verification, or child placement due to an individual's sexual orientation, gender identity, or gender expression. The legislation defines key terms and ensures that LGBTQ+ individuals and families cannot be excluded from participating in the foster care system solely based on their sexual orientation or gender identity. The bill is set to take effect on September 1, 2025, providing time for relevant agencies to prepare for implementation of the new anti-discrimination provisions.	89th Legislature Regular Session	2	In Committee	False	4	1	0	35	1	Molly Cook (D)*	Child Welfare Services, Family Code, Foster Care, Foster Home, Gender Identity, Preventing Discrimination, Prohibited Discrimination, Sexual Orientation, Child, Txsb	Health and Social Services	10	Referred to Health & Human Services	03/25/2025	03/11/2025	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB2265	True	03/11/2025	03/12/2025	Pro LGBT
1867561	TX	SB2405	Relating to the continuation and functions of the Texas Board of Criminal Justice and the Texas Department of Criminal Justice and to the functions of the Board of Pardons and Paroles, the Correctional Managed Health Care Committee, the Texas Correctional Office on Offenders with Medical or Mental Impairments, and the Windham School District.	AN ACT relating to the continuation and functions of the Texas Board of Criminal Justice and the Texas Department of Criminal Justice and to the functions of the Board of Pardons and Paroles, the Correctional Managed Health Care Committee, the Texas Correctional Office on Offenders with Medical or Mental Impairments, and the Windham School District.	This bill relates to comprehensive updates and modifications to the Texas criminal justice system, focusing on the Texas Board of Criminal Justice, the Texas Department of Criminal Justice, and related agencies. The bill makes numerous changes across various sections of state law, including modifications to peace officer definitions, educational programs for inmates, rehabilitation and reentry services, parole processes, and administrative procedures. Key provisions include extending the sunset date for the Texas Board of Criminal Justice to 2037, requiring at least two board members to have significant business experience, establishing new requirements for inmate treatment plans and program evaluations, creating a strategic plan for rehabilitation and reentry programs, and developing more detailed protocols for medically recommended intensive supervision and parole processes. The bill also updates training requirements for board members, modifies reporting deadlines, and adds provisions for tracking and evaluating program effectiveness, with a strong emphasis on reducing recidivism, improving inmate education and job training, and enhancing the overall efficiency and transparency of the criminal justice system.	89th Legislature Regular Session	2	In Committee	False	12	2	0	122	5	Tan Parker (R)*, César Blanco (D)*, Mayes Middleton (R)*, Angela Paxton (R)*, Kevin Sparks (R)*	Civil Commitment Proceeding, Incorporate Technology-Based Solutions, Organic Brain Syndrome, Prevent Breakdowns Caused, Recent Formal Audit, Demonstration Project Undertaken, Psychiatric Inpatient Beds, Correctional Elective Programs, Parole-Voted Programming Options, Correctional Institutions Division	Justice	17	Placed on intent calendar	04/15/2025	04/10/2025	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB2405	True	03/12/2025	04/11/2025	Pro LGBT
